title,comment_text,author_id,votes_up,votes_down,votes_count,votes_point,comment_count,parent_id,comment_thread_id,course_id,text_type,update_timestamp
,"Hi, we have given the probability of winning in the question i.e. 0.493 and  we know the p value lies between 0 and 1. So we subtract the probability of winning from 1 to get the value of loosing.  and we got 1-0.493 = 0.507. Using SUMPRODUCT, we can get the mean value and then variance. 

Also, you can use the complete value of loosing while getting the probability of ""not loosing"" as =1- NORM.DIST(0.507,-140,99.9902,TRUE)

The other is not working as both the round off will give the same value that is 0.5.",12639383,0,0,0,0,,5a0e1a4a0c1c9816b2000b53,59f00ff150ef2209de002644,Microsoft+DAT222x+4T2017,Comment,2017-11-20T05:09:37.496Z
,"Hi Myusrn, the calculation is done as :

![winlos][1]

Now, use the sumproduct function, SUMPRODUCT(B5:B6,C5:C6) i.e. for probability and another for win/loose.

Hope this helps you in further calculation.


  [1]: https://edxuploads.s3.amazonaws.com/15111538225190839.png",12639383,0,0,0,0,,5a0ceafc4ea04c16da000ae3,5a0c51b6af36f315c7000a2e,Microsoft+DAT222x+4T2017,Comment,2017-11-20T04:58:28.884Z
,"Hi. I hope the following helps ... 

There are two things at play - the number of candies bought by one person and the number sold in one day. One person can by 0, 1, 2, or 3 candies. And the store can sell 0 if nobody buys, 500 if everybody buys 1, 1000 if everybody buys two and 1500 if everybody buys three and all the different combinations in between. 

![ExcelSnapshot][1]


  [1]: https://edxuploads.s3.amazonaws.com/1504726554308524.png

To calculate the probability, you need the mean and standard deviation for the norm.dist function. ",12639383,0,0,0,0,,59f5c29b50ef2209de0029ce,59f0c2ab4ed74909c00026f7,Microsoft+DAT222x+4T2017,Comment,2017-11-20T04:50:48.961Z
,"Hi All, I have raised the problem to edx support. When it is resolved will let you know.",12639383,0,0,0,0,,,5a0fc78c0c1c981698000c98,Microsoft+DAT222x+4T2017,Comment,2017-11-20T04:44:16.539Z
,"@MalikaS_Lex i'm confused here by the fact that the mean daily candles sold is calculated using what appears to be what we learned back in discrete random variables section, i.e. E(X) = 0.7*500*0 + 0.15*500*1 + 0.1*500*2 + 0.05*500*3 = 250, and variance with what looks to be the discrete random variable formula for variance E(X^2) - E(X)^2.  How does this relate to central limit theorem that the homework for this section is presumably associated with?",13739955,0,0,0,0,,59f5c29b50ef2209de0029ce,59f0c2ab4ed74909c00026f7,Microsoft+DAT222x+4T2017,Comment,2017-11-20T03:59:15.314Z
,"Thanks that helps.  

Details you provided help me realize I incorrectly assumed the same 1/11 probability for each of the sample space rolled die pair outcomes.  Using your sample space outcome specific probabilities I was now able to get the correct variance calculation using 50 die pair rolls vs 100 single die roles model, e.g.

=(2^2)*1/36+(3^2)*1/18+(4^2)*1/12+(5^2)*1/9+(6^2)*5/36+(7^2)*1/6+(8^2)*5/36+(9^2)*1/9+(10^2)*1/12+(11^2)*1/18+(12^2)*1/36 - C36^2

or

=(2-C36)^2*1/36+(3-C36)^2*1/18+(4-C36)^2*1/12+(5-C36)^2*1/9+(6-C36)^2*5/36+(7-C36)^2*1/6+(8-C36)^2*5/36+(9-C36)^2*1/9+(10-C36)^2*1/12+(11-C36)^2*1/18+(12-C36)^2*1/36

where C36 is excel cell holding mean for one die pair toss",13739955,0,0,0,0,,5a02a7844ea04c16b9000471,5a015e740c1c9816bb000370,Microsoft+DAT222x+4T2017,Comment,2017-11-20T04:01:19.313Z
,"Many thanks.
",14221599,0,0,0,0,,59fcb4d00c1c9816ca0000d7,59fc93614ea04c16b00000a1,Microsoft+DAT222x+4T2017,Comment,2017-11-15T12:59:55.161Z
,"Hi, P(Liars) = 0.001 P(Not Liars)= 0.999 <br/>
P(Test says Liars | Liars) = 0.98 <br/>
P(Test says Liars| Not Liars)=0.02 <br/>
[P(Liars)*P(Test Says Lie|Liars) ] / [P(Liars)*P(Test says Liars| Liars)+P(Not Liars)*P(Test Says Liars| Not Liars) ]<br/> =0.001*0.98 / 0.001*0.98+ 0.999*0.02 
=0.0467557 ",12639383,0,0,0,0,,5a000d80af36f3159400027c,59fddf4f4ea04c16bc000159,Microsoft+DAT222x+4T2017,Comment,2017-11-15T12:36:55.304Z
,"Again!
Is that because the programmer use 0 as the first major instead of 1?",16665997,0,0,0,0,,,59fe084baf36f315d0000177,Microsoft+DAT222x+4T2017,Comment,2017-11-15T12:30:44.257Z
,Great !,12639383,0,0,0,0,,59fac4c450ef2209de002d16,59f6aeffbc04a609dd002a52,Microsoft+DAT222x+4T2017,Comment,2017-11-15T12:29:26.261Z
,"I have the same problem and I also believe the answer should be #5.
But I also can not understand why #4 is correct...",16665997,0,0,0,0,,,59fe1ea24ea04c168f00017a,Microsoft+DAT222x+4T2017,Comment,2017-11-15T12:21:10.794Z
,"Hi, please check the charts below :

![charts][1]


  [1]: https://edxuploads.s3.amazonaws.com/1510748218843283.png",12639383,0,0,0,0,,59fcb4d00c1c9816ca0000d7,59fc93614ea04c16b00000a1,Microsoft+DAT222x+4T2017,Comment,2017-11-15T12:17:06.197Z
,"Hi, as it is based on the Pareto chart if you don't want to create it, you have to get the count of each variable i.e. Child care, Emergency, Subway etc.
",12639383,0,0,0,0,,,5a009e8a4ea04c16920002e5,Microsoft+DAT222x+4T2017,Comment,2017-11-15T12:08:22.724Z
,"Can we not get a screenshot of the charts please? Installations may be a problem for some of us, i need administrator rights which i do not have at this moment.

Please do consider",14221599,0,0,0,0,,59fcb4d00c1c9816ca0000d7,59fc93614ea04c16b00000a1,Microsoft+DAT222x+4T2017,Comment,2017-11-15T11:38:16.290Z
,"Hi DEdelman04

it belongs to [Law of Total Probability][1] problem.


  [1]: https://courses.edx.org/courses/course-v1:Microsoft+DAT222x+4T2017/courseware/5c8256cbfcaf4b15b197ace38310a6fb/d266d886c80a4b0893f2ebad91c5de8d/?activate_block_id=block-v1:Microsoft%2bDAT222x%2b4T2017%2btype@sequential%2bblock@d266d886c80a4b0893f2ebad91c5de8d",16524953,0,0,0,0,,5a0509600c1c9816a50005ea,5a046eb8af36f315be0005ba,Microsoft+DAT222x+4T2017,Comment,2017-11-15T03:06:44.427Z
,"Hi SusiB404

First, Numerator: P(Green cab AND Correctly identified) = **P(green cab | correctly identified)*** P(Correctly Identified), the ""P(green cab | correctly identified)"" should be P(green cab)*P(Correctly Identified), because the cab is actually green, it is not under the condition of ""correctly identified"".

Second, Denominator:  P(Green Cab and correctly identified)+P(Green Cab and incorrectly identified) = P(Correctly Identified)*P(Green Cab|Correctly Identified) + P(Incorrectly Identified)*P(Green Cab | Incorrectly Identified) = 0.8*0.8+0.2*0.2 = 0.68. The ""P(Correctly Identified)*P(Green Cab|Correctly Identified)"" like i said in numerator it should be "" P(green cab)*P(Correctly Identified)"". The ""P(Incorrectly Identified)*P(Green Cab | Incorrectly Identified)"" should be ""P(Blue Cab)*P(Blue Cab | Incorrectly Identified)"", because it is blue actually, it was identified incorrectly. If as you said, it is green, how can it be identified incorrectly to be green because it is actual green.",16524953,0,0,0,0,,5a0aa12b4ea04c16bf0008be,5a0a94d80c1c9816a200090a,Microsoft+DAT222x+4T2017,Comment,2017-11-15T08:34:31.913Z
,"Hi, MelMakgaba

Below is the steps:

1. Select the column ""Population estimate, July 1, 2015"", go insert, pivot table.

2. In ""Pivot Table Fields"", pick ""Population estimate, July 1, 2015"" in ""Rows"" and ""values"".

3. Double click ""Sum of Population estimate, July 1, 2015"", change ""sum"" to ""count"".

4. Randomly select a row from the left column∩╝îright click, choose ""Gruop"", configure the range:
![2][1]
5. Below is the final table.

![1][2]


  [1]: https://edxuploads.s3.amazonaws.com/15093316274668939.png
  [2]: https://edxuploads.s3.amazonaws.com/1509330575737649.png",16524953,0,0,0,0,,,59f340d24ed74909c30027ba,Microsoft+DAT222x+4T2017,Comment,2017-10-30T02:50:28.053Z
,"Hi, Dushakumari

I suggest you to follow the lessons under Microsoft's operating system, because we need to use Excel 2016.",16524953,0,0,0,0,,,59f32231bc04a609e3002852,Microsoft+DAT222x+4T2017,Comment,2017-10-30T01:55:00.447Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59f33e2e50ef220a190027cf,Microsoft+DAT222x+4T2017,Comment,2017-10-30T01:47:28.328Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59f35c3d4ed74909dc002888,Microsoft+DAT222x+4T2017,Comment,2017-10-30T01:46:55.930Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59f36ee750ef2209f0002886,Microsoft+DAT222x+4T2017,Comment,2017-10-30T01:46:43.917Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59f37066bc04a609f60028d3,Microsoft+DAT222x+4T2017,Comment,2017-10-30T01:46:31.383Z
,"This file locate in [Course > Introduction > Download Course Files > Download Homework Files][1]. ![7][2]


  [1]: https://courses.edx.org/courses/course-v1:Microsoft+DAT222x+4T2017/courseware/1b9b2e193ca94949af4f7fac2cd224ee/c9bab3900a394d0e8f5a120be7283a29/3?activate_block_id=block-v1:Microsoft%2bDAT222x%2b4T2017%2btype@vertical%2bblock@759f9141f4534cd8b1c23e693433525d
  [2]: https://edxuploads.s3.amazonaws.com/15087469571623698.png",9081915,0,0,0,0,,,59ec59b54ed74909e80022b2,Microsoft+DAT222x+4T2017,Comment,2017-10-23T08:22:47.043Z
,"Hi Linda, this is a great suggestion. Thanks for your feedback. We will give your advice to the course owner and team. Best of luck in your continuing learning journey!",9081915,0,0,0,0,,,59ec64afbc04a609ea002307,Microsoft+DAT222x+4T2017,Comment,2017-10-23T08:12:52.944Z
,"Hi Suh Fuh, nice to meet you. Hope you enjoy the course.",9081915,0,0,0,0,,,59eda06f50ef220a0800241a,Microsoft+DAT222x+4T2017,Comment,2017-10-23T08:04:35.579Z
,"Hi anicewick,

This is a great question. [DAT205x][1] and [DAT206x][2] introduce how to analyzing and visualizing Data with Excel. There are many Excel skills. The both courses are parts of  [Microsoft Professional Program in Data Science][3]. Happy learning.


  [1]: https://courses.edx.org/courses/course-v1:Microsoft+DAT205x+3T2017/course/
  [2]: https://courses.edx.org/courses/course-v1:Microsoft+DAT206x+3T2017/info
  [3]: https://www.edx.org/microsoft-professional-program-data-science",9081915,0,0,0,0,,,59ed36b650ef2209de002432,Microsoft+DAT222x+4T2017,Comment,2017-10-23T07:59:24.204Z
,"Hi all,

Thanks for your valuable feedback, we will mail to course team to investigate the issue, and will get back to you once  we get reply.

Again, thanks for taking this course, hope you enjoy it, good luck!",9080860,0,0,0,0,,,59e925f1bc04a609f60022d9,Microsoft+DAT222x+4T2017,Comment,2017-10-23T07:59:08.871Z
,"Hi Kingsley, welcome to the course. Hope you can learn a lot.",9081915,0,0,0,0,,,59ed94ce50ef220a160025d1,Microsoft+DAT222x+4T2017,Comment,2017-10-23T07:47:25.149Z
,"Hi skynet1024,

This course is a adaptive course for everyone, so the question is random, too. Please copy the question here, or provide the number of the question to help us locate it  more clearly.

Thanks to take this course, hope you enjoy it.",9080860,0,0,0,0,,,59ed4720bc04a609e7002520,Microsoft+DAT222x+4T2017,Comment,2017-10-23T07:03:58.998Z
,"Hi feyi27,

Thanks for your feedback, could you provide the number of the question?  It is like this Adapt271. Because the question is random for everyone, we need more clear information to locate it.

Hope you enjoy this course, good luck!",9080860,0,0,0,0,,,59ed7314bc04a60a0200247c,Microsoft+DAT222x+4T2017,Comment,2017-10-23T06:28:01.014Z
,"PS: it is not in the Quiz Files, there is only Quiz_Blyth. 

I can't skip the question either, so it would be nice if someone responses in a timely manner. 

Thank you.",15427855,0,0,0,0,,,59eccc514ed74909e80022ee,Microsoft+DAT222x+4T2017,Comment,2017-10-23T06:23:00.615Z
,"Hi all,

Thanks for taking this course, hope you enjoy it and learn more!
",16476071,0,0,0,0,,,59eba9c150ef220a0b002358,Microsoft+DAT222x+4T2017,Comment,2017-10-23T03:06:50.964Z
,"Hi emedarde,

Thanks for taking this course, hope you enjoy it and learn more!",16476071,0,0,0,0,,,59ecfcfebc04a60a07002411,Microsoft+DAT222x+4T2017,Comment,2017-10-23T02:53:37.084Z
,"Hi G-Kamel,

Thanks for taking this course, hope you enjoy it and learn more!",16476071,0,0,0,0,,,59ed10964ed74909dc00246c,Microsoft+DAT222x+4T2017,Comment,2017-10-23T02:53:16.807Z
,"Hi geosnake,

Thanks for taking this course, hope you enjoy it and learn more!",16476071,0,0,0,0,,,59ed179c50ef220a260024e5,Microsoft+DAT222x+4T2017,Comment,2017-10-23T02:40:34.190Z
,"Hi┬á┬áFatima_unimib_it, 

Welcome to the course. Happy learning.┬á┬á",16476071,0,0,0,0,,,59ed18a4bc04a609fc002510,Microsoft+DAT222x+4T2017,Comment,2017-10-23T02:39:12.177Z
,"Hi Artur, Welcome to the course. Happy learning.",9081915,0,0,0,0,,,59e9db96bc04a609dd0022bb,Microsoft+DAT222x+4T2017,Comment,2017-10-23T02:03:59.598Z
,"Hi Asma, welcome to the course. Hope you enjoy the course.",9081915,0,0,0,0,,,59e9d10550ef220a0b00227d,Microsoft+DAT222x+4T2017,Comment,2017-10-23T02:01:13.662Z
,"Hi, Franklin. Welcome to the course. Happy learning.",9081915,0,0,0,0,,,59e9bbad50ef2209f0002275,Microsoft+DAT222x+4T2017,Comment,2017-10-23T01:58:18.672Z
,"I'm doing it also like Linda. 
Im using the pre-Test as a pre-Exam (preparation for the final). ",15055748,0,0,0,0,,59e982b5bc04a60a1a002080,59e925f1bc04a609f60022d9,Microsoft+DAT222x+4T2017,Comment,2017-10-22T22:08:34.577Z
,"I'm having trouble with that question too. It looks like from the examples we've been given, there weren't any percentages over 100, so I don't really feel like I have the tools to answer this question given what was reviewed. How did you calculate your answer? Did you use geomean?",13683305,0,0,0,0,,,59ecec2150ef2209ff0024fb,Microsoft+DAT222x+4T2017,Comment,2017-10-22T19:25:33.570Z
,"hello , iam kaheen i want to learn excels for analyzing data ",15244933,0,0,0,0,,,59eba9c150ef220a0b002358,Microsoft+DAT222x+4T2017,Comment,2017-10-22T19:23:01.755Z
,I am getting a Page Not Found error when I click the link you posted. Can the necessary materials please be posted on the Pre-Test page in a clear and straightforward way? The Pre-Test is not going to tell you anything valid about anyone's knowledge going into the course if the file we're being asked to examine isn't available to us. Many thanks.,13094113,0,0,0,0,,59e6b6ec50ef2209e40020e7,59e55999bc04a60a2f001f87,Microsoft+DAT222x+4T2017,Comment,2017-10-18T03:07:15.711Z
,"Hi Andrea_g_e,

Hope it helps for a certain part.

 **Please [click here](https://products.office.com/en/buy/compare-microsoft-office-products?tab=omac) to see if Office 365 Home trail work for you**.


""See [this 9to5mac website][11] that does a pretty nice job of laying out the some of the major differences between the Windows and Mac versions and [this parallels website][12] that lays out some major features that are in Windows but not in Mac versions. 

**Note:** The only charts not supported in the Office 2016 Mac version but requested in this course are **boxplot, tree-, and sunburst charts.**  To complete some practice, you have to install some Excel-Add-Ins first, which you can find under Extras->Excel-Add-In->Data Analysis Toolpak/Solver. 

  [11]: https://9to5mac.com/2016/01/21/windows-mac-ipad-microsoft-office-comparison/
  [12]: http://blog.parallels.com/2014/04/18/the-differences-between-excel-for-mac-and-excel-for-windows-2/

If you don't already have Excel for Mac installed on your Mac then your only option might be to attempt to create a parallel installation (see the parallels website for that) and then install the 30 day trial version of Excel provided with this course. Alternatively, you can see if you can find a free trial version of Excel for Mac available on the web.""
",9080860,0,0,0,0,,,59e5c5a750ef220a0200205d,Microsoft+DAT222x+4T2017,Comment,2017-10-18T02:51:33.141Z
